person,personLabel,father,fatherLabel,mother,motherLabel,spouse,spouseLabel,child,childLabel
http://www.wikidata.org/entity/Q367825,Salman bin Abdulaziz Al Saud,http://www.wikidata.org/entity/Q151509,Ibn Saud,http://www.wikidata.org/entity/Q205051,Hassa bint Ahmed Al Sudairi,http://www.wikidata.org/entity/Q76367273,Sultana bint Turki Al Sudairi,http://www.wikidata.org/entity/Q379946,Sultan bin Salman Al Saud
http://www.wikidata.org/entity/Q367825,Salman bin Abdulaziz Al Saud,http://www.wikidata.org/entity/Q151509,Ibn Saud,http://www.wikidata.org/entity/Q205051,Hassa bint Ahmed Al Sudairi,http://www.wikidata.org/entity/Q30512408,Fahdah bint Falah bin Hathlain Alajmi,http://www.wikidata.org/entity/Q4665821,Abdulaziz bin Salman
http://www.wikidata.org/entity/Q367825,Salman bin Abdulaziz Al Saud,http://www.wikidata.org/entity/Q151509,Ibn Saud,http://www.wikidata.org/entity/Q205051,Hassa bint Ahmed Al Sudairi,http://www.wikidata.org/entity/Q76367273,Sultana bint Turki Al Sudairi,http://www.wikidata.org/entity/Q4665821,Abdulaziz bin Salman
http://www.wikidata.org/entity/Q367825,Salman bin Abdulaziz Al Saud,http://www.wikidata.org/entity/Q151509,Ibn Saud,http://www.wikidata.org/entity/Q205051,Hassa bint Ahmed Al Sudairi,http://www.wikidata.org/entity/Q30512408,Fahdah bint Falah bin Hathlain Alajmi,http://www.wikidata.org/entity/Q5429531,Fahd bin Salman bin Abdulaziz Al Saud
http://www.wikidata.org/entity/Q367825,Salman bin Abdulaziz Al Saud,http://www.wikidata.org/entity/Q151509,Ibn Saud,http://www.wikidata.org/entity/Q205051,Hassa bint Ahmed Al Sudairi,http://www.wikidata.org/entity/Q76367273,Sultana bint Turki Al Sudairi,http://www.wikidata.org/entity/Q5429531,Fahd bin Salman bin Abdulaziz Al Saud
http://www.wikidata.org/entity/Q367825,Salman bin Abdulaziz Al Saud,http://www.wikidata.org/entity/Q151509,Ibn Saud,http://www.wikidata.org/entity/Q205051,Hassa bint Ahmed Al Sudairi,http://www.wikidata.org/entity/Q30512408,Fahdah bint Falah bin Hathlain Alajmi,http://www.wikidata.org/entity/Q5431091,Faisal bin Salman bin Abdulaziz Al Saud
http://www.wikidata.org/entity/Q367825,Salman bin Abdulaziz Al Saud,http://www.wikidata.org/entity/Q151509,Ibn Saud,http://www.wikidata.org/entity/Q205051,Hassa bint Ahmed Al Sudairi,http://www.wikidata.org/entity/Q76367273,Sultana bint Turki Al Sudairi,http://www.wikidata.org/entity/Q5431091,Faisal bin Salman bin Abdulaziz Al Saud
http://www.wikidata.org/entity/Q367825,Salman bin Abdulaziz Al Saud,http://www.wikidata.org/entity/Q151509,Ibn Saud,http://www.wikidata.org/entity/Q205051,Hassa bint Ahmed Al Sudairi,http://www.wikidata.org/entity/Q30512408,Fahdah bint Falah bin Hathlain Alajmi,http://www.wikidata.org/entity/Q6892571,Mohammed bin Salman Al Saud
http://www.wikidata.org/entity/Q367825,Salman bin Abdulaziz Al Saud,http://www.wikidata.org/entity/Q151509,Ibn Saud,http://www.wikidata.org/entity/Q205051,Hassa bint Ahmed Al Sudairi,http://www.wikidata.org/entity/Q76367273,Sultana bint Turki Al Sudairi,http://www.wikidata.org/entity/Q6892571,Mohammed bin Salman Al Saud
http://www.wikidata.org/entity/Q367825,Salman bin Abdulaziz Al Saud,http://www.wikidata.org/entity/Q151509,Ibn Saud,http://www.wikidata.org/entity/Q205051,Hassa bint Ahmed Al Sudairi,http://www.wikidata.org/entity/Q30512408,Fahdah bint Falah bin Hathlain Alajmi,http://www.wikidata.org/entity/Q7855210,Turki bin Salman Al Saud
http://www.wikidata.org/entity/Q367825,Salman bin Abdulaziz Al Saud,http://www.wikidata.org/entity/Q151509,Ibn Saud,http://www.wikidata.org/entity/Q205051,Hassa bint Ahmed Al Sudairi,http://www.wikidata.org/entity/Q76367273,Sultana bint Turki Al Sudairi,http://www.wikidata.org/entity/Q7855210,Turki bin Salman Al Saud
http://www.wikidata.org/entity/Q367825,Salman bin Abdulaziz Al Saud,http://www.wikidata.org/entity/Q151509,Ibn Saud,http://www.wikidata.org/entity/Q205051,Hassa bint Ahmed Al Sudairi,http://www.wikidata.org/entity/Q30512408,Fahdah bint Falah bin Hathlain Alajmi,http://www.wikidata.org/entity/Q12178747,Ahmed bin Salman bin Abdulaziz Al Saud
http://www.wikidata.org/entity/Q367825,Salman bin Abdulaziz Al Saud,http://www.wikidata.org/entity/Q151509,Ibn Saud,http://www.wikidata.org/entity/Q205051,Hassa bint Ahmed Al Sudairi,http://www.wikidata.org/entity/Q76367273,Sultana bint Turki Al Sudairi,http://www.wikidata.org/entity/Q12178747,Ahmed bin Salman bin Abdulaziz Al Saud
http://www.wikidata.org/entity/Q367825,Salman bin Abdulaziz Al Saud,http://www.wikidata.org/entity/Q151509,Ibn Saud,http://www.wikidata.org/entity/Q205051,Hassa bint Ahmed Al Sudairi,http://www.wikidata.org/entity/Q30512408,Fahdah bint Falah bin Hathlain Alajmi,http://www.wikidata.org/entity/Q28197146,Saud Bin Salman bin Abdulaziz al Saud
http://www.wikidata.org/entity/Q367825,Salman bin Abdulaziz Al Saud,http://www.wikidata.org/entity/Q151509,Ibn Saud,http://www.wikidata.org/entity/Q205051,Hassa bint Ahmed Al Sudairi,http://www.wikidata.org/entity/Q76367273,Sultana bint Turki Al Sudairi,http://www.wikidata.org/entity/Q28197146,Saud Bin Salman bin Abdulaziz al Saud
http://www.wikidata.org/entity/Q367825,Salman bin Abdulaziz Al Saud,http://www.wikidata.org/entity/Q151509,Ibn Saud,http://www.wikidata.org/entity/Q205051,Hassa bint Ahmed Al Sudairi,http://www.wikidata.org/entity/Q30512408,Fahdah bint Falah bin Hathlain Alajmi,http://www.wikidata.org/entity/Q30082184,Khalid bin Salman bin Abdulaziz Al Saud
http://www.wikidata.org/entity/Q367825,Salman bin Abdulaziz Al Saud,http://www.wikidata.org/entity/Q151509,Ibn Saud,http://www.wikidata.org/entity/Q205051,Hassa bint Ahmed Al Sudairi,http://www.wikidata.org/entity/Q76367273,Sultana bint Turki Al Sudairi,http://www.wikidata.org/entity/Q30082184,Khalid bin Salman bin Abdulaziz Al Saud
http://www.wikidata.org/entity/Q367825,Salman bin Abdulaziz Al Saud,http://www.wikidata.org/entity/Q151509,Ibn Saud,http://www.wikidata.org/entity/Q205051,Hassa bint Ahmed Al Sudairi,http://www.wikidata.org/entity/Q30512408,Fahdah bint Falah bin Hathlain Alajmi,http://www.wikidata.org/entity/Q56759297,Hassa bint Salman Al Saud
http://www.wikidata.org/entity/Q367825,Salman bin Abdulaziz Al Saud,http://www.wikidata.org/entity/Q151509,Ibn Saud,http://www.wikidata.org/entity/Q205051,Hassa bint Ahmed Al Sudairi,http://www.wikidata.org/entity/Q76367273,Sultana bint Turki Al Sudairi,http://www.wikidata.org/entity/Q56759297,Hassa bint Salman Al Saud
http://www.wikidata.org/entity/Q367825,Salman bin Abdulaziz Al Saud,http://www.wikidata.org/entity/Q151509,Ibn Saud,http://www.wikidata.org/entity/Q205051,Hassa bint Ahmed Al Sudairi,http://www.wikidata.org/entity/Q30512408,Fahdah bint Falah bin Hathlain Alajmi,http://www.wikidata.org/entity/Q56759632,Rakan bin Salman bin Abdulaziz Al Saud
http://www.wikidata.org/entity/Q367825,Salman bin Abdulaziz Al Saud,http://www.wikidata.org/entity/Q151509,Ibn Saud,http://www.wikidata.org/entity/Q205051,Hassa bint Ahmed Al Sudairi,http://www.wikidata.org/entity/Q76367273,Sultana bint Turki Al Sudairi,http://www.wikidata.org/entity/Q56759632,Rakan bin Salman bin Abdulaziz Al Saud
http://www.wikidata.org/entity/Q367825,Salman bin Abdulaziz Al Saud,http://www.wikidata.org/entity/Q151509,Ibn Saud,http://www.wikidata.org/entity/Q205051,Hassa bint Ahmed Al Sudairi,http://www.wikidata.org/entity/Q30512408,Fahdah bint Falah bin Hathlain Alajmi,http://www.wikidata.org/entity/Q56759638,Nayef Bin Salman Al Saud
http://www.wikidata.org/entity/Q367825,Salman bin Abdulaziz Al Saud,http://www.wikidata.org/entity/Q151509,Ibn Saud,http://www.wikidata.org/entity/Q205051,Hassa bint Ahmed Al Sudairi,http://www.wikidata.org/entity/Q76367273,Sultana bint Turki Al Sudairi,http://www.wikidata.org/entity/Q56759638,Nayef Bin Salman Al Saud
http://www.wikidata.org/entity/Q367825,Salman bin Abdulaziz Al Saud,http://www.wikidata.org/entity/Q151509,Ibn Saud,http://www.wikidata.org/entity/Q205051,Hassa bint Ahmed Al Sudairi,http://www.wikidata.org/entity/Q30512408,Fahdah bint Falah bin Hathlain Alajmi,http://www.wikidata.org/entity/Q56759639,Bandar bin Salman bin Abdulaziz Al Saud
http://www.wikidata.org/entity/Q367825,Salman bin Abdulaziz Al Saud,http://www.wikidata.org/entity/Q151509,Ibn Saud,http://www.wikidata.org/entity/Q205051,Hassa bint Ahmed Al Sudairi,http://www.wikidata.org/entity/Q76367273,Sultana bint Turki Al Sudairi,http://www.wikidata.org/entity/Q56759639,Bandar bin Salman bin Abdulaziz Al Saud
http://www.wikidata.org/entity/Q7405428,Salman bin Abdulaziz bin Salman Al Saud,http://www.wikidata.org/entity/Q16193305,Abdulaziz bin Salman bin Muhammad Al Saud,,,,,,
http://www.wikidata.org/entity/Q12216543,Salman bin Sa'ud Al Sa'ud,http://www.wikidata.org/entity/Q244206,Saud of Saudi Arabia,,,,,,
http://www.wikidata.org/entity/Q7405429,Salman ibn Sultan,http://www.wikidata.org/entity/Q315587,Sultan bin Abdulaziz,,,,,,
http://www.wikidata.org/entity/Q12216545,Salmane ben Mohammed ben Saoud Al Saoud,http://www.wikidata.org/entity/Q12240143,Q12240143,,,,,http://www.wikidata.org/entity/Q16193305,Abdulaziz bin Salman bin Muhammad Al Saud
http://www.wikidata.org/entity/Q28794052,Sara bint Abdulaziz Al Saud,http://www.wikidata.org/entity/Q151509,Ibn Saud,,,,,,
http://www.wikidata.org/entity/Q16933366,Sara bint Faisal Al Saud,http://www.wikidata.org/entity/Q217167,King Faisal bin Abdulaziz Al Saud,http://www.wikidata.org/entity/Q4120092,Iffat Al-Thunayan,http://www.wikidata.org/entity/Q12240141,Muhammed bin Saud Al Saud,,
http://www.wikidata.org/entity/Q57908430,Sara bint Mashhur bin Abdulaziz Al Saud,http://www.wikidata.org/entity/Q4549135,Mashhur bin Abdulaziz Al Saud,http://www.wikidata.org/entity/Q106463171,Noura bint Mohammed bin Saud Al Kabir,http://www.wikidata.org/entity/Q6892571,Mohammed bin Salman Al Saud,,
http://www.wikidata.org/entity/Q1441910,Sara bint Talal bin Abdulaziz Al Saud,http://www.wikidata.org/entity/Q712690,Talal bin Abdulaziz Al Saud,,,,,,
http://www.wikidata.org/entity/Q112327297,Sarah bint Abdullah bin Faisal Al Saud,,,,,,,,
http://www.wikidata.org/entity/Q3133541,Sattam bin Abdul-Aziz Al Saud,http://www.wikidata.org/entity/Q151509,Ibn Saud,,,,,http://www.wikidata.org/entity/Q12224167,ʿAbd-al-ʿAzīz Ibn-Saṭṭām Ibn-ʿAbd-al-ʿAzīz Āl-Suʿūd
http://www.wikidata.org/entity/Q3133541,Sattam bin Abdul-Aziz Al Saud,http://www.wikidata.org/entity/Q151509,Ibn Saud,,,,,http://www.wikidata.org/entity/Q98229031,Faisal bin Sattam
http://www.wikidata.org/entity/Q7426513,Sattam bin Khalid bin Nasser Al Saud,,,,,,,,
http://www.wikidata.org/entity/Q16118369,Sattam bin Sa'ud Al Sa'ud,http://www.wikidata.org/entity/Q244206,Saud of Saudi Arabia,,,,,,
http://www.wikidata.org/entity/Q114755933,Saud Al Shaalan,,,,,,,,
http://www.wikidata.org/entity/Q12216042,Saud Bin Abdullah Bin Thenayan Al-Saud,,,,,,,,
http://www.wikidata.org/entity/Q28197146,Saud Bin Salman bin Abdulaziz al Saud,http://www.wikidata.org/entity/Q367825,Salman bin Abdulaziz Al Saud,,,,,,
http://www.wikidata.org/entity/Q3473084,Saud I,http://www.wikidata.org/entity/Q69673899,Muhammad Al Muqrin,,,,,http://www.wikidata.org/entity/Q1319659,Muhammad bin Saud
http://www.wikidata.org/entity/Q3473084,Saud I,http://www.wikidata.org/entity/Q69673899,Muhammad Al Muqrin,,,,,http://www.wikidata.org/entity/Q16120280,Thunayan bin Saud
http://www.wikidata.org/entity/Q3473084,Saud I,http://www.wikidata.org/entity/Q69673899,Muhammad Al Muqrin,,,,,http://www.wikidata.org/entity/Q20380927,Mashari bin Saud
http://www.wikidata.org/entity/Q3473084,Saud I,http://www.wikidata.org/entity/Q69673899,Muhammad Al Muqrin,,,,,http://www.wikidata.org/entity/Q54875317,Farhan bin Saud
http://www.wikidata.org/entity/Q2227074,Saud II. ibn Faisal,http://www.wikidata.org/entity/Q1393513,Faisal bin Turki bin Abdullah Al Saud,,,,,http://www.wikidata.org/entity/Q12183621,Q12183621
http://www.wikidata.org/entity/Q2227074,Saud II. ibn Faisal,http://www.wikidata.org/entity/Q1393513,Faisal bin Turki bin Abdullah Al Saud,,,,,http://www.wikidata.org/entity/Q12240143,Q12240143
http://www.wikidata.org/entity/Q12216041,Saud al-Kabeer,,,,,,,,
http://www.wikidata.org/entity/Q2227089,Saud al-Kabeer,http://www.wikidata.org/entity/Q307187,Abdulaziz bin Mohammed,http://www.wikidata.org/entity/Q57334593,Al Jawhara Al Muammar,,,http://www.wikidata.org/entity/Q307587,Abdullah bin Saud Al Kabeer
http://www.wikidata.org/entity/Q2227089,Saud al-Kabeer,http://www.wikidata.org/entity/Q307187,Abdulaziz bin Mohammed,http://www.wikidata.org/entity/Q57334593,Al Jawhara Al Muammar,,,http://www.wikidata.org/entity/Q1059677,Khalid bin Saud bin Abdulaziz Al Saud
http://www.wikidata.org/entity/Q7427049,Saud bin Abdul Muhsin Al Saud,http://www.wikidata.org/entity/Q12223794,Abdul Muhsin bin Abdulaziz Al Saud,,,http://www.wikidata.org/entity/Q6669035,Lolowah bint Faisal Al Saud,,
http://www.wikidata.org/entity/Q12216038,Saud bin Abdul Rahman bin Faisal Al Saud,http://www.wikidata.org/entity/Q317421,Abdul Rahman bin Faisal,,,,,,
http://www.wikidata.org/entity/Q3473090,Saud bin Abdulaziz bin Nasser Al Saud,http://www.wikidata.org/entity/Q12223054,Abdulaziz bin Nasser bin Abdulaziz Al Saud,,,,,,
http://www.wikidata.org/entity/Q106949529,Saud bin Abdullah Al Saud,http://www.wikidata.org/entity/Q4165546,Abdullah bin Faisal,,,,,http://www.wikidata.org/entity/Q124208819,Khalid bin Saud Al Saud
http://www.wikidata.org/entity/Q14514894,Saud bin Fahd bin Abdulaziz Al Saud,http://www.wikidata.org/entity/Q183187,Fahd bin Abdulaziz Al Saud,,,,,http://www.wikidata.org/entity/Q137386516,Abdulaziz bin Saud bin Fahd Al Saud
http://www.wikidata.org/entity/Q58156,Saud bin Faisal bin Abdulaziz Al Saud,http://www.wikidata.org/entity/Q217167,King Faisal bin Abdulaziz Al Saud,http://www.wikidata.org/entity/Q4120092,Iffat Al-Thunayan,,,,
http://www.wikidata.org/entity/Q7427056,Saud ibn Abd al-Aziz ibn Saud,,,,,http://www.wikidata.org/entity/Q7069938,Noura bint Abdul Rahman Al Saud,http://www.wikidata.org/entity/Q12210013,Khalid bin Saud al-Kabir bin Abdulaziz Al Saud
http://www.wikidata.org/entity/Q7427056,Saud ibn Abd al-Aziz ibn Saud,,,,,http://www.wikidata.org/entity/Q7069938,Noura bint Abdul Rahman Al Saud,http://www.wikidata.org/entity/Q68168018,Turki bin Saud Al Kabir
http://www.wikidata.org/entity/Q7427056,Saud ibn Abd al-Aziz ibn Saud,,,,,http://www.wikidata.org/entity/Q7069938,Noura bint Abdul Rahman Al Saud,http://www.wikidata.org/entity/Q98955767,Mohammed bin Saud Al Kabir
http://www.wikidata.org/entity/Q7427054,Saud ibn Khalid Al Saud,http://www.wikidata.org/entity/Q371263,Khalid bin Faisal,,,,,,
http://www.wikidata.org/entity/Q7427055,Saud ibn Nayef Al Saud,http://www.wikidata.org/entity/Q317832,Nayef bin Abdul-Aziz Al Saud,,,,,http://www.wikidata.org/entity/Q30402542,Abdulaziz bin Saud Al Saud
http://www.wikidata.org/entity/Q244206,Saud of Saudi Arabia,http://www.wikidata.org/entity/Q151509,Ibn Saud,http://www.wikidata.org/entity/Q25336660,Wadhah Bint Muhammad,,,http://www.wikidata.org/entity/Q620518,Basmah bint Saud
http://www.wikidata.org/entity/Q244206,Saud of Saudi Arabia,http://www.wikidata.org/entity/Q151509,Ibn Saud,http://www.wikidata.org/entity/Q25336660,Wadhah Bint Muhammad,,,http://www.wikidata.org/entity/Q4665663,Abdul Rahman bin Saud Al Saud
http://www.wikidata.org/entity/Q244206,Saud of Saudi Arabia,http://www.wikidata.org/entity/Q151509,Ibn Saud,http://www.wikidata.org/entity/Q25336660,Wadhah Bint Muhammad,,,http://www.wikidata.org/entity/Q5429532,Fahda bint Saud
http://www.wikidata.org/entity/Q244206,Saud of Saudi Arabia,http://www.wikidata.org/entity/Q151509,Ibn Saud,http://www.wikidata.org/entity/Q25336660,Wadhah Bint Muhammad,,,http://www.wikidata.org/entity/Q6875499,Mishari bin Saud bin Abdulaziz Al Saud
http://www.wikidata.org/entity/Q244206,Saud of Saudi Arabia,http://www.wikidata.org/entity/Q151509,Ibn Saud,http://www.wikidata.org/entity/Q25336660,Wadhah Bint Muhammad,,,http://www.wikidata.org/entity/Q7636762,Sultan bin Saud
http://www.wikidata.org/entity/Q244206,Saud of Saudi Arabia,http://www.wikidata.org/entity/Q151509,Ibn Saud,http://www.wikidata.org/entity/Q25336660,Wadhah Bint Muhammad,,,http://www.wikidata.org/entity/Q12197692,Badr bin Saud bin Abdulaziz Al Saud
http://www.wikidata.org/entity/Q244206,Saud of Saudi Arabia,http://www.wikidata.org/entity/Q151509,Ibn Saud,http://www.wikidata.org/entity/Q25336660,Wadhah Bint Muhammad,,,http://www.wikidata.org/entity/Q12199305,Prince Bandar bin Saud bin Abdul Aziz Al Saud
http://www.wikidata.org/entity/Q244206,Saud of Saudi Arabia,http://www.wikidata.org/entity/Q151509,Ibn Saud,http://www.wikidata.org/entity/Q25336660,Wadhah Bint Muhammad,,,http://www.wikidata.org/entity/Q12203729,Thamir bin Sa'ud Al Sa'ud
http://www.wikidata.org/entity/Q244206,Saud of Saudi Arabia,http://www.wikidata.org/entity/Q151509,Ibn Saud,http://www.wikidata.org/entity/Q25336660,Wadhah Bint Muhammad,,,http://www.wikidata.org/entity/Q12207802,Hussam bin Saud bin Abdulaziz Al Saud
http://www.wikidata.org/entity/Q244206,Saud of Saudi Arabia,http://www.wikidata.org/entity/Q151509,Ibn Saud,http://www.wikidata.org/entity/Q25336660,Wadhah Bint Muhammad,,,http://www.wikidata.org/entity/Q12210014,Khalid bin Sa'ud Al Sa'ud
http://www.wikidata.org/entity/Q244206,Saud of Saudi Arabia,http://www.wikidata.org/entity/Q151509,Ibn Saud,http://www.wikidata.org/entity/Q25336660,Wadhah Bint Muhammad,,,http://www.wikidata.org/entity/Q12215931,Sa'd bin Sa'ud Al Sa'ud
http://www.wikidata.org/entity/Q244206,Saud of Saudi Arabia,http://www.wikidata.org/entity/Q151509,Ibn Saud,http://www.wikidata.org/entity/Q25336660,Wadhah Bint Muhammad,,,http://www.wikidata.org/entity/Q12216543,Salman bin Sa'ud Al Sa'ud
http://www.wikidata.org/entity/Q244206,Saud of Saudi Arabia,http://www.wikidata.org/entity/Q151509,Ibn Saud,http://www.wikidata.org/entity/Q25336660,Wadhah Bint Muhammad,,,http://www.wikidata.org/entity/Q12217829,Saif al-Islam bin Sa'ud Al Sa'ud
http://www.wikidata.org/entity/Q244206,Saud of Saudi Arabia,http://www.wikidata.org/entity/Q151509,Ibn Saud,http://www.wikidata.org/entity/Q25336660,Wadhah Bint Muhammad,,,http://www.wikidata.org/entity/Q12217836,Saif Al-Din bin Saud bin Abdul Aziz Al Saud
http://www.wikidata.org/entity/Q244206,Saud of Saudi Arabia,http://www.wikidata.org/entity/Q151509,Ibn Saud,http://www.wikidata.org/entity/Q25336660,Wadhah Bint Muhammad,,,http://www.wikidata.org/entity/Q12221822,Talal bin Saud bin Abdul Aziz Al Saud
http://www.wikidata.org/entity/Q244206,Saud of Saudi Arabia,http://www.wikidata.org/entity/Q151509,Ibn Saud,http://www.wikidata.org/entity/Q25336660,Wadhah Bint Muhammad,,,http://www.wikidata.org/entity/Q12222475,Abd al-Ilah bin Sa'ud Al Sa'ud
http://www.wikidata.org/entity/Q244206,Saud of Saudi Arabia,http://www.wikidata.org/entity/Q151509,Ibn Saud,http://www.wikidata.org/entity/Q25336660,Wadhah Bint Muhammad,,,http://www.wikidata.org/entity/Q12223497,Abd Allah bin Sa'ud Al Sa'ud
http://www.wikidata.org/entity/Q244206,Saud of Saudi Arabia,http://www.wikidata.org/entity/Q151509,Ibn Saud,http://www.wikidata.org/entity/Q25336660,Wadhah Bint Muhammad,,,http://www.wikidata.org/entity/Q12223498,Abdullah bin Saud bin Abdul Aziz Al Saud
http://www.wikidata.org/entity/Q244206,Saud of Saudi Arabia,http://www.wikidata.org/entity/Q151509,Ibn Saud,http://www.wikidata.org/entity/Q25336660,Wadhah Bint Muhammad,,,http://www.wikidata.org/entity/Q12223752,Abd al-Majid bin Sa'ud Al Sa'ud
http://www.wikidata.org/entity/Q244206,Saud of Saudi Arabia,http://www.wikidata.org/entity/Q151509,Ibn Saud,http://www.wikidata.org/entity/Q25336660,Wadhah Bint Muhammad,,,http://www.wikidata.org/entity/Q12223790,Abdul Mohsen bin Saud bin Abdul Aziz Al Saud
http://www.wikidata.org/entity/Q244206,Saud of Saudi Arabia,http://www.wikidata.org/entity/Q151509,Ibn Saud,http://www.wikidata.org/entity/Q25336660,Wadhah Bint Muhammad,,,http://www.wikidata.org/entity/Q12229375,Ghalib bin Saud bin Abdul Aziz Al Saud
http://www.wikidata.org/entity/Q244206,Saud of Saudi Arabia,http://www.wikidata.org/entity/Q151509,Ibn Saud,http://www.wikidata.org/entity/Q25336660,Wadhah Bint Muhammad,,,http://www.wikidata.org/entity/Q12231217,Fahad bin Saud bin Abdulaziz Al Saud
http://www.wikidata.org/entity/Q244206,Saud of Saudi Arabia,http://www.wikidata.org/entity/Q151509,Ibn Saud,http://www.wikidata.org/entity/Q25336660,Wadhah Bint Muhammad,,,http://www.wikidata.org/entity/Q12231661,Faysal bin Sa'ud Al Sa'ud
http://www.wikidata.org/entity/Q244206,Saud of Saudi Arabia,http://www.wikidata.org/entity/Q151509,Ibn Saud,http://www.wikidata.org/entity/Q25336660,Wadhah Bint Muhammad,,,http://www.wikidata.org/entity/Q12238127,Majid bin Sa'ud Al Sa'ud
http://www.wikidata.org/entity/Q244206,Saud of Saudi Arabia,http://www.wikidata.org/entity/Q151509,Ibn Saud,http://www.wikidata.org/entity/Q25336660,Wadhah Bint Muhammad,,,http://www.wikidata.org/entity/Q12240141,Muhammed bin Saud Al Saud
